COD_MUNICIPIO;MES;SEXO;Muertes;MUNICIPIO
347;9;Femenino;1;HERRÁN
347;9;Femenino;1;HERVEO
347;10;Masculino;1;HELICONIA
347;10;Masculino;1;HERRÁN
347;10;Masculino;1;HERVEO
349;1;Masculino;2;HOBO
349;1;Masculino;2;HONDA
349;2;Masculino;1;HOBO
349;2;Masculino;1;HONDA
349;3;Masculino;1;HOBO
349;3;Masculino;1;HONDA
349;5;Masculino;1;HOBO
349;5;Masculino;1;HONDA
349;6;Masculino;2;HOBO
349;6;Masculino;2;HONDA
349;8;Masculino;3;HOBO
349;8;Masculino;3;HONDA
349;9;Masculino;1;HOBO
349;9;Masculino;1;HONDA
349;10;Masculino;1;HOBO
349;10;Masculino;1;HONDA
349;12;Masculino;1;HOBO
349;12;Masculino;1;HONDA
350;2;Masculino;3;LA APARTADA
350;2;Masculino;3;LA MACARENA
350;3;Masculino;1;LA APARTADA
350;3;Masculino;1;LA MACARENA
350;4;Masculino;2;LA APARTADA
350;4;Masculino;2;LA MACARENA
350;5;Masculino;6;LA APARTADA
350;5;Masculino;6;LA MACARENA
350;5;Femenino;2;LA APARTADA
350;5;Femenino;2;LA MACARENA
350;6;Masculino;2;LA APARTADA
350;6;Masculino;2;LA MACARENA
350;8;Masculino;2;LA APARTADA
350;8;Masculino;2;LA MACARENA
350;9;Masculino;1;LA APARTADA
350;9;Masculino;1;LA MACARENA
350;9;Femenino;2;LA APARTADA
350;9;Femenino;2;LA MACARENA
350;10;Masculino;1;LA APARTADA
350;10;Masculino;1;LA MACARENA
350;11;Masculino;3;LA APARTADA
350;11;Masculino;3;LA MACARENA
353;4;Masculino;1;HISPANIA
355;2;Femenino;1;INZÁ
355;5;Masculino;1;INZÁ
355;8;Masculino;1;INZÁ
355;9;Femenino;1;INZÁ
355;12;Masculino;1;INZÁ
356;1;Masculino;1;IPIALES
356;2;Masculino;2;IPIALES
356;3;Masculino;5;IPIALES
356;4;Masculino;4;IPIALES
356;4;Femenino;1;IPIALES
356;5;Masculino;3;IPIALES
356;6;Masculino;5;IPIALES
356;7;Masculino;1;IPIALES
356;8;Masculino;2;IPIALES
356;9;Masculino;1;IPIALES
356;9;Femenino;1;IPIALES
356;10;Masculino;4;IPIALES
356;10;Femenino;1;IPIALES
356;11;Masculino;3;IPIALES
356;12;Masculino;3;IPIALES
356;12;Femenino;1;IPIALES
357;6;Masculino;1;ÍQUIRA
357;11;Masculino;1;ÍQUIRA
357;12;Masculino;1;ÍQUIRA
359;3;Masculino;1;ISNOS
359;10;Masculino;1;ISNOS
359;10;Femenino;1;ISNOS
359;11;Masculino;1;ISNOS
360;1;Masculino;2;ITAGÜÍ
360;2;Masculino;3;ITAGÜÍ
360;2;Femenino;2;ITAGÜÍ
360;3;Masculino;1;ITAGÜÍ
360;4;Masculino;1;ITAGÜÍ
360;5;Masculino;6;ITAGÜÍ
360;6;Masculino;2;ITAGÜÍ
360;6;Femenino;2;ITAGÜÍ
360;8;Masculino;4;ITAGÜÍ
360;9;Masculino;5;ITAGÜÍ
360;9;Femenino;1;ITAGÜÍ
360;10;Masculino;2;ITAGÜÍ
360;11;Masculino;1;ITAGÜÍ
360;12;Masculino;6;ITAGÜÍ
360;12;Femenino;2;ITAGÜÍ
361;1;Masculino;4;ITUANGO
361;1;Masculino;4;ISTMINA
361;2;Masculino;5;ITUANGO
361;2;Masculino;5;ISTMINA
361;3;Masculino;1;ITUANGO
361;3;Masculino;1;ISTMINA
361;4;Masculino;4;ITUANGO
361;4;Masculino;4;ISTMINA
361;5;Masculino;1;ITUANGO
361;5;Masculino;1;ISTMINA
361;5;Femenino;1;ITUANGO
361;5;Femenino;1;ISTMINA
361;6;Masculino;3;ITUANGO
361;6;Masculino;3;ISTMINA
361;7;Masculino;6;ITUANGO
361;7;Masculino;6;ISTMINA
361;8;Masculino;2;ITUANGO
361;8;Masculino;2;ISTMINA
361;9;Masculino;2;ITUANGO
361;9;Masculino;2;ISTMINA
361;10;Masculino;2;ITUANGO
361;10;Masculino;2;ISTMINA
361;11;Masculino;7;ITUANGO
361;11;Masculino;7;ISTMINA
361;11;Femenino;1;ITUANGO
361;11;Femenino;1;ISTMINA
361;12;Masculino;2;ITUANGO
361;12;Masculino;2;ISTMINA
361;12;Femenino;1;ITUANGO
361;12;Femenino;1;ISTMINA
364;1;Masculino;6;JARDÍN
364;1;Masculino;6;JAMBALÓ
364;1;Masculino;6;JAMUNDÍ
364;1;Femenino;3;JARDÍN
364;1;Femenino;3;JAMBALÓ
364;1;Femenino;3;JAMUNDÍ
364;2;Masculino;9;JARDÍN
364;2;Masculino;9;JAMBALÓ
364;2;Masculino;9;JAMUNDÍ
364;3;Masculino;6;JARDÍN
364;3;Masculino;6;JAMBALÓ
364;3;Masculino;6;JAMUNDÍ
364;3;Femenino;1;JARDÍN
364;3;Femenino;1;JAMBALÓ
364;3;Femenino;1;JAMUNDÍ
364;4;Masculino;3;JARDÍN
364;4;Masculino;3;JAMBALÓ
364;4;Masculino;3;JAMUNDÍ
364;5;Masculino;6;JARDÍN
364;5;Masculino;6;JAMBALÓ
364;5;Masculino;6;JAMUNDÍ
364;6;Masculino;8;JARDÍN
364;6;Masculino;8;JAMBALÓ
364;6;Masculino;8;JAMUNDÍ
364;7;Masculino;4;JARDÍN
364;7;Masculino;4;JAMBALÓ
364;7;Masculino;4;JAMUNDÍ
364;8;Masculino;2;JARDÍN
364;8;Masculino;2;JAMBALÓ
364;8;Masculino;2;JAMUNDÍ
364;8;Femenino;2;JARDÍN
364;8;Femenino;2;JAMBALÓ
364;8;Femenino;2;JAMUNDÍ
364;9;Masculino;5;JARDÍN
364;9;Masculino;5;JAMBALÓ
364;9;Masculino;5;JAMUNDÍ
364;10;Masculino;7;JARDÍN
364;10;Masculino;7;JAMBALÓ
364;10;Masculino;7;JAMUNDÍ
364;10;Femenino;1;JARDÍN
364;10;Femenino;1;JAMBALÓ
364;10;Femenino;1;JAMUNDÍ
364;11;Masculino;8;JARDÍN
364;11;Masculino;8;JAMBALÓ
364;11;Masculino;8;JAMUNDÍ
364;12;Masculino;13;JARDÍN
364;12;Masculino;13;JAMBALÓ
364;12;Masculino;13;JAMUNDÍ
368;9;Masculino;1;JERICÓ
368;9;Masculino;1;JERICÓ
368;11;Masculino;2;JERICÓ
368;11;Masculino;2;JERICÓ
368;12;Masculino;1;JERICÓ
368;12;Masculino;1;JERICÓ
370;5;Masculino;1;URIBE
370;7;Masculino;1;URIBE
370;10;Masculino;1;URIBE
370;11;Femenino;1;URIBE
372;5;Masculino;2;JUAN DE ACOSTA
372;5;Masculino;2;JUNÍN
372;6;Masculino;1;JUAN DE ACOSTA
372;6;Masculino;1;JUNÍN
372;10;Masculino;1;JUAN DE ACOSTA
372;10;Masculino;1;JUNÍN
372;11;Masculino;1;JUAN DE ACOSTA
372;11;Masculino;1;JUNÍN
372;12;Masculino;2;JUAN DE ACOSTA
372;12;Masculino;2;JUNÍN
376;1;Masculino;2;LA CEJA
376;4;Masculino;2;LA CEJA
376;5;Masculino;2;LA CEJA
376;6;Masculino;3;LA CEJA
376;10;Masculino;1;LA CEJA
376;12;Masculino;4;LA CEJA
377;3;Masculino;1;LA CALERA
377;3;Masculino;1;LABATECA
377;3;Masculino;1;LA BELLEZA
377;3;Masculino;1;LA CUMBRE
377;8;Masculino;1;LA CALERA
377;8;Masculino;1;LABATECA
377;8;Masculino;1;LA BELLEZA
377;8;Masculino;1;LA CUMBRE
377;11;Masculino;1;LA CALERA
377;11;Masculino;1;LABATECA
377;11;Masculino;1;LA BELLEZA
377;11;Masculino;1;LA CUMBRE
377;12;Masculino;2;LA CALERA
377;12;Masculino;2;LABATECA
377;12;Masculino;2;LA BELLEZA
377;12;Masculino;2;LA CUMBRE
378;2;Masculino;1;LA ARGENTINA
378;2;Masculino;1;HATONUEVO
378;2;Masculino;1;LA CRUZ
378;3;Femenino;1;LA ARGENTINA
378;3;Femenino;1;HATONUEVO
378;3;Femenino;1;LA CRUZ
378;5;Femenino;1;LA ARGENTINA
378;5;Femenino;1;HATONUEVO
378;5;Femenino;1;LA CRUZ
378;6;Masculino;1;LA ARGENTINA
378;6;Masculino;1;HATONUEVO
378;6;Masculino;1;LA CRUZ
378;9;Masculino;1;LA ARGENTINA
378;9;Masculino;1;HATONUEVO
378;9;Masculino;1;LA CRUZ
378;10;Masculino;1;LA ARGENTINA
378;10;Masculino;1;HATONUEVO
378;10;Masculino;1;LA CRUZ
380;1;Masculino;4;LA ESTRELLA
380;1;Masculino;4;LA CAPILLA
380;1;Masculino;4;LA DORADA
380;2;Masculino;1;LA ESTRELLA
380;2;Masculino;1;LA CAPILLA
380;2;Masculino;1;LA DORADA
380;4;Masculino;2;LA ESTRELLA
380;4;Masculino;2;LA CAPILLA
380;4;Masculino;2;LA DORADA
380;4;Femenino;1;LA ESTRELLA
380;4;Femenino;1;LA CAPILLA
380;4;Femenino;1;LA DORADA
380;5;Masculino;1;LA ESTRELLA
380;5;Masculino;1;LA CAPILLA
380;5;Masculino;1;LA DORADA
380;6;Masculino;1;LA ESTRELLA
380;6;Masculino;1;LA CAPILLA
380;6;Masculino;1;LA DORADA
380;7;Masculino;5;LA ESTRELLA
380;7;Masculino;5;LA CAPILLA
380;7;Masculino;5;LA DORADA
380;8;Masculino;2;LA ESTRELLA
380;8;Masculino;2;LA CAPILLA
380;8;Masculino;2;LA DORADA
380;8;Femenino;1;LA ESTRELLA
380;8;Femenino;1;LA CAPILLA
380;8;Femenino;1;LA DORADA
380;9;Masculino;3;LA ESTRELLA
380;9;Masculino;3;LA CAPILLA
380;9;Masculino;3;LA DORADA
380;10;Masculino;3;LA ESTRELLA
380;10;Masculino;3;LA CAPILLA
380;10;Masculino;3;LA DORADA
380;11;Masculino;1;LA ESTRELLA
380;11;Masculino;1;LA CAPILLA
380;11;Masculino;1;LA DORADA
381;9;Masculino;1;LA FLORIDA
383;4;Masculino;1;LA GLORIA
383;4;Masculino;1;LA CELIA
383;5;Masculino;4;LA GLORIA
383;5;Masculino;4;LA CELIA
383;9;Masculino;1;LA GLORIA
383;9;Masculino;1;LA CELIA
383;11;Masculino;3;LA GLORIA
383;11;Masculino;3;LA CELIA
383;12;Masculino;1;LA GLORIA
383;12;Masculino;1;LA CELIA
385;1;Masculino;1;LA LLANADA
385;1;Masculino;1;LA ESPERANZA
385;1;Masculino;1;LANDÁZURI
385;3;Femenino;1;LA LLANADA
385;3;Femenino;1;LA ESPERANZA
385;3;Femenino;1;LANDÁZURI
385;10;Masculino;1;LA LLANADA
385;10;Masculino;1;LA ESPERANZA
385;10;Masculino;1;LANDÁZURI
385;11;Masculino;1;LA LLANADA
385;11;Masculino;1;LA ESPERANZA
385;11;Masculino;1;LANDÁZURI
386;2;Masculino;1;LA MESA
386;4;Masculino;1;LA MESA
386;11;Masculino;1;LA MESA
386;12;Masculino;2;LA MESA
390;1;Masculino;2;LA PINTADA
390;1;Masculino;2;LA TOLA
390;1;Femenino;1;LA PINTADA
390;1;Femenino;1;LA TOLA
390;3;Masculino;1;LA PINTADA
390;3;Masculino;1;LA TOLA
390;6;Masculino;1;LA PINTADA
390;6;Masculino;1;LA TOLA
390;10;Femenino;1;LA PINTADA
390;10;Femenino;1;LA TOLA
390;11;Masculino;1;LA PINTADA
390;11;Masculino;1;LA TOLA
390;12;Masculino;2;LA PINTADA
390;12;Masculino;2;LA TOLA
392;1;Femenino;1;LA SIERRA
392;3;Masculino;1;LA SIERRA
392;4;Masculino;1;LA SIERRA
392;10;Masculino;1;LA SIERRA
394;8;Masculino;1;LA PALMA
396;1;Masculino;2;LA PLATA
396;5;Masculino;1;LA PLATA
396;6;Masculino;1;LA PLATA
396;8;Masculino;2;LA PLATA
396;9;Masculino;1;LA PLATA
396;12;Masculino;3;LA PLATA
397;6;Masculino;1;LA VEGA
397;6;Masculino;1;LA PAZ
398;4;Masculino;1;LA PLAYA
398;6;Masculino;2;LA PLAYA
398;8;Masculino;1;LA PLAYA
398;9;Masculino;3;LA PLAYA
398;10;Masculino;1;LA PLAYA
398;11;Masculino;1;LA PLAYA
398;12;Masculino;1;LA PLAYA
399;1;Masculino;4;LA UNIÓN
399;4;Masculino;1;LA UNIÓN
399;6;Masculino;1;LA UNIÓN
399;9;Masculino;1;LA UNIÓN
399;10;Masculino;1;LA UNIÓN
399;11;Femenino;1;LA UNIÓN
399;12;Masculino;1;LA UNIÓN
400;1;Masculino;2;LA UNIÓN
400;1;Masculino;2;LA JAGUA DE IBIRICO
400;1;Masculino;2;LEJANÍAS
400;1;Masculino;2;LA VIRGINIA
400;1;Masculino;2;LA UNIÓN
400;1;Masculino;2;LA UNIÓN
400;2;Masculino;3;LA UNIÓN
400;2;Masculino;3;LA JAGUA DE IBIRICO
400;2;Masculino;3;LEJANÍAS
400;2;Masculino;3;LA VIRGINIA
400;2;Masculino;3;LA UNIÓN
400;2;Masculino;3;LA UNIÓN
400;3;Masculino;1;LA UNIÓN
400;3;Masculino;1;LA JAGUA DE IBIRICO
400;3;Masculino;1;LEJANÍAS
400;3;Masculino;1;LA VIRGINIA
400;3;Masculino;1;LA UNIÓN
400;3;Masculino;1;LA UNIÓN
400;4;Masculino;5;LA UNIÓN
400;4;Masculino;5;LA JAGUA DE IBIRICO
400;4;Masculino;5;LEJANÍAS
400;4;Masculino;5;LA VIRGINIA
400;4;Masculino;5;LA UNIÓN
400;4;Masculino;5;LA UNIÓN
400;5;Masculino;5;LA UNIÓN
400;5;Masculino;5;LA JAGUA DE IBIRICO
400;5;Masculino;5;LEJANÍAS
400;5;Masculino;5;LA VIRGINIA
400;5;Masculino;5;LA UNIÓN
400;5;Masculino;5;LA UNIÓN
400;6;Masculino;2;LA UNIÓN
400;6;Masculino;2;LA JAGUA DE IBIRICO
400;6;Masculino;2;LEJANÍAS
400;6;Masculino;2;LA VIRGINIA
400;6;Masculino;2;LA UNIÓN
400;6;Masculino;2;LA UNIÓN
400;7;Masculino;5;LA UNIÓN
400;7;Masculino;5;LA JAGUA DE IBIRICO
400;7;Masculino;5;LEJANÍAS
400;7;Masculino;5;LA VIRGINIA
400;7;Masculino;5;LA UNIÓN
400;7;Masculino;5;LA UNIÓN
400;8;Masculino;1;LA UNIÓN
400;8;Masculino;1;LA JAGUA DE IBIRICO
400;8;Masculino;1;LEJANÍAS
400;8;Masculino;1;LA VIRGINIA
400;8;Masculino;1;LA UNIÓN
400;8;Masculino;1;LA UNIÓN
400;9;Masculino;4;LA UNIÓN
400;9;Masculino;4;LA JAGUA DE IBIRICO
400;9;Masculino;4;LEJANÍAS
400;9;Masculino;4;LA VIRGINIA
400;9;Masculino;4;LA UNIÓN
400;9;Masculino;4;LA UNIÓN
400;10;Masculino;6;LA UNIÓN
400;10;Masculino;6;LA JAGUA DE IBIRICO
400;10;Masculino;6;LEJANÍAS
400;10;Masculino;6;LA VIRGINIA
400;10;Masculino;6;LA UNIÓN
400;10;Masculino;6;LA UNIÓN
400;11;Masculino;6;LA UNIÓN
400;11;Masculino;6;LA JAGUA DE IBIRICO
400;11;Masculino;6;LEJANÍAS
400;11;Masculino;6;LA VIRGINIA
400;11;Masculino;6;LA UNIÓN
400;11;Masculino;6;LA UNIÓN
400;12;Masculino;6;LA UNIÓN
400;12;Masculino;6;LA JAGUA DE IBIRICO
400;12;Masculino;6;LEJANÍAS
400;12;Masculino;6;LA VIRGINIA
400;12;Masculino;6;LA UNIÓN
400;12;Masculino;6;LA UNIÓN
401;1;Masculino;4;LA TEBAIDA
401;1;Femenino;1;LA TEBAIDA
401;2;Masculino;2;LA TEBAIDA
401;3;Masculino;2;LA TEBAIDA
401;4;Masculino;3;LA TEBAIDA
401;5;Masculino;2;LA TEBAIDA
401;6;Masculino;1;LA TEBAIDA
401;9;Masculino;1;LA TEBAIDA
401;10;Masculino;1;LA TEBAIDA
401;12;Masculino;2;LA TEBAIDA
402;2;Masculino;1;LA VEGA
402;3;Masculino;1;LA VEGA
402;9;Masculino;1;LA VEGA
402;11;Masculino;1;LA VEGA
402;12;Masculino;1;LA VEGA
403;1;Masculino;1;LA UVITA
403;1;Masculino;1;LA VICTORIA
403;3;Masculino;1;LA UVITA
403;3;Masculino;1;LA VICTORIA
403;3;Femenino;1;LA UVITA
403;3;Femenino;1;LA VICTORIA
403;7;Masculino;2;LA UVITA
403;7;Masculino;2;LA VICTORIA
403;11;Masculino;1;LA UVITA
403;11;Masculino;1;LA VICTORIA
403;12;Masculino;2;LA UVITA
403;12;Masculino;2;LA VICTORIA
405;1;Masculino;4;LA CHORRERA
405;1;Masculino;4;LEIVA
405;1;Masculino;4;LOS PATIOS
405;2;Masculino;2;LA CHORRERA
405;2;Masculino;2;LEIVA
405;2;Masculino;2;LOS PATIOS
405;3;Masculino;2;LA CHORRERA
405;3;Masculino;2;LEIVA
405;3;Masculino;2;LOS PATIOS
405;4;Masculino;1;LA CHORRERA
405;4;Masculino;1;LEIVA
405;4;Masculino;1;LOS PATIOS
405;5;Masculino;1;LA CHORRERA
405;5;Masculino;1;LEIVA
405;5;Masculino;1;LOS PATIOS
405;5;Femenino;1;LA CHORRERA
405;5;Femenino;1;LEIVA
405;5;Femenino;1;LOS PATIOS
405;6;Masculino;2;LA CHORRERA
405;6;Masculino;2;LEIVA
405;6;Masculino;2;LOS PATIOS
405;7;Masculino;1;LA CHORRERA
405;7;Masculino;1;LEIVA
405;7;Masculino;1;LOS PATIOS
405;8;Masculino;2;LA CHORRERA
405;8;Masculino;2;LEIVA
405;8;Masculino;2;LOS PATIOS
405;10;Masculino;1;LA CHORRERA
405;10;Masculino;1;LEIVA
405;10;Masculino;1;LOS PATIOS
405;12;Masculino;2;LA CHORRERA
405;12;Masculino;2;LEIVA
405;12;Masculino;2;LOS PATIOS
405;12;Femenino;1;LA CHORRERA
405;12;Femenino;1;LEIVA
405;12;Femenino;1;LOS PATIOS
407;8;Femenino;1;LA PEDRERA
407;8;Femenino;1;VILLA DE LEYVA
407;8;Femenino;1;LENGUAZAQUE
407;10;Masculino;1;LA PEDRERA
407;10;Masculino;1;VILLA DE LEYVA
407;10;Masculino;1;LENGUAZAQUE
408;3;Masculino;1;LÉRIDA
408;8;Masculino;1;LÉRIDA
410;5;Masculino;2;LA MONTAÑITA
410;5;Masculino;2;TAURAMENA
410;7;Masculino;3;LA MONTAÑITA
410;7;Masculino;3;TAURAMENA
410;10;Masculino;2;LA MONTAÑITA
410;10;Masculino;2;TAURAMENA
411;1;Masculino;1;LIBORINA
411;1;Masculino;1;LINARES
411;1;Masculino;1;LÍBANO
411;2;Masculino;2;LIBORINA
411;2;Masculino;2;LINARES
411;2;Masculino;2;LÍBANO
411;2;Femenino;1;LIBORINA
411;2;Femenino;1;LINARES
411;2;Femenino;1;LÍBANO
411;3;Masculino;1;LIBORINA
411;3;Masculino;1;LINARES
411;3;Masculino;1;LÍBANO
411;4;Masculino;4;LIBORINA
411;4;Masculino;4;LINARES
411;4;Masculino;4;LÍBANO
411;7;Femenino;1;LIBORINA
411;7;Femenino;1;LINARES
411;7;Femenino;1;LÍBANO
411;8;Masculino;2;LIBORINA
411;8;Masculino;2;LINARES
411;8;Masculino;2;LÍBANO
411;9;Femenino;1;LIBORINA
411;9;Femenino;1;LINARES
411;9;Femenino;1;LÍBANO
411;10;Masculino;1;LIBORINA
411;10;Masculino;1;LINARES
411;10;Masculino;1;LÍBANO
411;12;Masculino;2;LIBORINA
411;12;Masculino;2;LINARES
411;12;Masculino;2;LÍBANO
417;1;Masculino;3;LORICA
417;2;Masculino;1;LORICA
417;3;Masculino;2;LORICA
417;4;Masculino;5;LORICA
417;5;Masculino;3;LORICA
417;5;Femenino;1;LORICA
417;6;Masculino;2;LORICA
417;7;Masculino;2;LORICA
417;8;Masculino;3;LORICA
417;9;Masculino;1;LORICA
417;10;Masculino;3;LORICA
417;10;Femenino;1;LORICA
417;11;Femenino;1;LORICA
418;2;Femenino;1;LÓPEZ DE MICAY
418;2;Femenino;1;LOS ANDES
418;2;Femenino;1;LOURDES
418;2;Femenino;1;LOS SANTOS
418;2;Femenino;1;LOS PALMITOS
418;4;Masculino;2;LÓPEZ DE MICAY
418;4;Masculino;2;LOS ANDES
418;4;Masculino;2;LOURDES
418;4;Masculino;2;LOS SANTOS
418;4;Masculino;2;LOS PALMITOS
418;4;Femenino;1;LÓPEZ DE MICAY
418;4;Femenino;1;LOS ANDES
418;4;Femenino;1;LOURDES
418;4;Femenino;1;LOS SANTOS
418;4;Femenino;1;LOS PALMITOS
418;5;Masculino;1;LÓPEZ DE MICAY
418;5;Masculino;1;LOS ANDES
418;5;Masculino;1;LOURDES
418;5;Masculino;1;LOS SANTOS
418;5;Masculino;1;LOS PALMITOS
418;5;Femenino;1;LÓPEZ DE MICAY
418;5;Femenino;1;LOS ANDES
418;5;Femenino;1;LOURDES
418;5;Femenino;1;LOS SANTOS
418;5;Femenino;1;LOS PALMITOS
418;6;Masculino;1;LÓPEZ DE MICAY
418;6;Masculino;1;LOS ANDES
418;6;Masculino;1;LOURDES
418;6;Masculino;1;LOS SANTOS
418;6;Masculino;1;LOS PALMITOS
418;8;Masculino;2;LÓPEZ DE MICAY
418;8;Masculino;2;LOS ANDES
418;8;Masculino;2;LOURDES
418;8;Masculino;2;LOS SANTOS
418;8;Masculino;2;LOS PALMITOS
418;11;Femenino;1;LÓPEZ DE MICAY
418;11;Femenino;1;LOS ANDES
418;11;Femenino;1;LOURDES
418;11;Femenino;1;LOS SANTOS
418;11;Femenino;1;LOS PALMITOS
418;12;Masculino;2;LÓPEZ DE MICAY
418;12;Masculino;2;LOS ANDES
418;12;Masculino;2;LOURDES
418;12;Masculino;2;LOS SANTOS
418;12;Masculino;2;LOS PALMITOS
418;12;Femenino;1;LÓPEZ DE MICAY
418;12;Femenino;1;LOS ANDES
418;12;Femenino;1;LOURDES
418;12;Femenino;1;LOS SANTOS
418;12;Femenino;1;LOS PALMITOS
419;3;Masculino;1;LOS CÓRDOBAS
419;7;Masculino;1;LOS CÓRDOBAS
419;9;Masculino;1;LOS CÓRDOBAS
420;12;Femenino;1;LA JAGUA DEL PILAR
421;1;Masculino;3;LURUACO
421;2;Masculino;1;LURUACO
421;7;Masculino;1;LURUACO
421;8;Masculino;1;LURUACO
421;9;Masculino;1;LURUACO
421;11;Masculino;1;LURUACO
425;1;Masculino;1;MACEO
425;1;Masculino;1;MACANAL
425;1;Masculino;1;MACARAVITA
425;3;Masculino;1;MACEO
425;3;Masculino;1;MACANAL
425;3;Masculino;1;MACARAVITA
425;4;Masculino;1;MACEO
425;4;Masculino;1;MACANAL
425;4;Masculino;1;MACARAVITA
425;5;Masculino;2;MACEO
425;5;Masculino;2;MACANAL
425;5;Masculino;2;MACARAVITA
425;6;Masculino;1;MACEO
425;6;Masculino;1;MACANAL
425;6;Masculino;1;MACARAVITA
425;7;Masculino;1;MACEO
425;7;Masculino;1;MACANAL
425;7;Masculino;1;MACARAVITA
425;8;Masculino;1;MACEO
425;8;Masculino;1;MACANAL
425;8;Masculino;1;MACARAVITA
425;9;Masculino;2;MACEO
425;9;Masculino;2;MACANAL
425;9;Masculino;2;MACARAVITA
425;10;Masculino;2;MACEO
425;10;Masculino;2;MACANAL
425;10;Masculino;2;MACARAVITA
425;11;Femenino;1;MACEO
425;11;Femenino;1;MACANAL
425;11;Femenino;1;MACARAVITA
425;12;Masculino;1;MACEO
425;12;Masculino;1;MACANAL
425;12;Masculino;1;MACARAVITA
427;3;Masculino;1;MAGÜÍ
427;8;Masculino;1;MAGÜÍ
429;3;Masculino;1;MAJAGUAL
429;8;Masculino;1;MAJAGUAL
429;9;Masculino;1;MAJAGUAL
429;12;Masculino;1;MAJAGUAL
430;1;Masculino;8;MAGANGUÉ
430;1;Masculino;8;TRINIDAD
430;1;Masculino;8;MEDIO BAUDÓ
430;1;Masculino;8;MADRID
430;1;Masculino;8;MAICAO
430;1;Femenino;1;MAGANGUÉ
430;1;Femenino;1;TRINIDAD
430;1;Femenino;1;MEDIO BAUDÓ
430;1;Femenino;1;MADRID
430;1;Femenino;1;MAICAO
430;2;Masculino;5;MAGANGUÉ
430;2;Masculino;5;TRINIDAD
430;2;Masculino;5;MEDIO BAUDÓ
430;2;Masculino;5;MADRID
430;2;Masculino;5;MAICAO
430;2;Femenino;1;MAGANGUÉ
430;2;Femenino;1;TRINIDAD
430;2;Femenino;1;MEDIO BAUDÓ
430;2;Femenino;1;MADRID
430;2;Femenino;1;MAICAO
430;3;Masculino;10;MAGANGUÉ
430;3;Masculino;10;TRINIDAD
430;3;Masculino;10;MEDIO BAUDÓ
430;3;Masculino;10;MADRID
430;3;Masculino;10;MAICAO
430;4;Masculino;13;MAGANGUÉ
430;4;Masculino;13;TRINIDAD
430;4;Masculino;13;MEDIO BAUDÓ
430;4;Masculino;13;MADRID
430;4;Masculino;13;MAICAO
430;5;Masculino;5;MAGANGUÉ
430;5;Masculino;5;TRINIDAD
430;5;Masculino;5;MEDIO BAUDÓ
430;5;Masculino;5;MADRID
430;5;Masculino;5;MAICAO
430;5;Femenino;2;MAGANGUÉ
430;5;Femenino;2;TRINIDAD
430;5;Femenino;2;MEDIO BAUDÓ
430;5;Femenino;2;MADRID
430;5;Femenino;2;MAICAO
430;6;Masculino;8;MAGANGUÉ
430;6;Masculino;8;TRINIDAD
430;6;Masculino;8;MEDIO BAUDÓ
430;6;Masculino;8;MADRID
430;6;Masculino;8;MAICAO
430;6;Femenino;1;MAGANGUÉ
430;6;Femenino;1;TRINIDAD
430;6;Femenino;1;MEDIO BAUDÓ
430;6;Femenino;1;MADRID
430;6;Femenino;1;MAICAO
430;7;Masculino;10;MAGANGUÉ
430;7;Masculino;10;TRINIDAD
430;7;Masculino;10;MEDIO BAUDÓ
430;7;Masculino;10;MADRID
430;7;Masculino;10;MAICAO
430;8;Masculino;11;MAGANGUÉ
430;8;Masculino;11;TRINIDAD
430;8;Masculino;11;MEDIO BAUDÓ
430;8;Masculino;11;MADRID
430;8;Masculino;11;MAICAO
430;8;Femenino;1;MAGANGUÉ
430;8;Femenino;1;TRINIDAD
430;8;Femenino;1;MEDIO BAUDÓ
430;8;Femenino;1;MADRID
430;8;Femenino;1;MAICAO
430;9;Masculino;5;MAGANGUÉ
430;9;Masculino;5;TRINIDAD
430;9;Masculino;5;MEDIO BAUDÓ
430;9;Masculino;5;MADRID
430;9;Masculino;5;MAICAO
430;9;Femenino;1;MAGANGUÉ
430;9;Femenino;1;TRINIDAD
430;9;Femenino;1;MEDIO BAUDÓ
430;9;Femenino;1;MADRID
430;9;Femenino;1;MAICAO
430;10;Masculino;8;MAGANGUÉ
430;10;Masculino;8;TRINIDAD
430;10;Masculino;8;MEDIO BAUDÓ
430;10;Masculino;8;MADRID
430;10;Masculino;8;MAICAO
430;10;Femenino;1;MAGANGUÉ
430;10;Femenino;1;TRINIDAD
430;10;Femenino;1;MEDIO BAUDÓ
430;10;Femenino;1;MADRID
430;10;Femenino;1;MAICAO
430;11;Masculino;16;MAGANGUÉ
430;11;Masculino;16;TRINIDAD
430;11;Masculino;16;MEDIO BAUDÓ
430;11;Masculino;16;MADRID
430;11;Masculino;16;MAICAO
430;11;Femenino;2;MAGANGUÉ
430;11;Femenino;2;TRINIDAD
430;11;Femenino;2;MEDIO BAUDÓ
430;11;Femenino;2;MADRID
430;11;Femenino;2;MAICAO
430;12;Masculino;12;MAGANGUÉ
430;12;Masculino;12;TRINIDAD
430;12;Masculino;12;MEDIO BAUDÓ
430;12;Masculino;12;MADRID
430;12;Masculino;12;MAICAO
430;12;Femenino;1;MAGANGUÉ
430;12;Femenino;1;TRINIDAD
430;12;Femenino;1;MEDIO BAUDÓ
430;12;Femenino;1;MADRID
430;12;Femenino;1;MAICAO
432;11;Masculino;1;MÁLAGA
