COD_DEPARTAMENTO;SEXO;MANERA_MUERTE;Muertes;DEPARTAMENTO
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Sin Determinar;141;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Masculino;Suicidio;140;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Accidente;166;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Estudio;12;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Homicidio;43;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
25;Femenino;Natural;4609;CUNDINAMARCA
